time,symbol,event,score,state,bias,allow_trend,allow_mean_reversion,flip_count,sma_100,sma_200,sma_spread_pct,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-01-29T11:40:00-05:00,DIA,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,0,1,-1,0.06294049342000015,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.128489-05:00,475.09,40.0,504.55,40.0,489.82,29.460000000000036,6.014454289330782
2026-01-29T11:33:00-05:00,GORO,15m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:53.738805-05:00,1.47,100.0,1.48,1000.0,1.475,0.010000000000000009,0.6779661016949159
2026-01-29T11:43:00-05:00,GORO,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,-0.2891626854412814,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:53.738805-05:00,1.47,100.0,1.48,1000.0,1.475,0.010000000000000009,0.6779661016949159
2026-01-29T11:30:00-05:00,UBER,15m_close,1.2,CONFIRMED,BOTH,1,1,0,1,1,1,1,0,0,1,1,0.32655654104876713,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.139051-05:00,81.55,200.0,81.59,100.0,81.57,0.04000000000000625,0.049037636385933864
2026-01-29T11:40:00-05:00,UBER,5m_close,1.2,CONFIRMED,BOTH,1,1,0,1,1,1,1,1,0,1,1,0.7626598621993861,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.139051-05:00,81.55,200.0,81.59,100.0,81.57,0.04000000000000625,0.049037636385933864
2026-01-29T11:30:00-05:00,XLV,15m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,0,0,-1,-0.02818525166544416,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.139489-05:00,154.05,900.0,154.07,800.0,154.06,0.01999999999998181,0.01298195508242361
2026-01-29T11:40:00-05:00,XLV,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,0,0,-1,-0.02915295615235359,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.139489-05:00,154.05,900.0,154.07,800.0,154.06,0.01999999999998181,0.01298195508242361
2026-01-29T11:30:00-05:00,IONQ,15m_close,0.759,RECONSIDER,BOTH,1,1,2,-1,1,-1,-1,0,0,-1,-1,-0.6785124956131564,nan,nan,nan,1.0,0.5,Reconsider: 15m candle directional (dir_15m=-1),2026-01-29T11:45:59.997890-05:00,42.36,100.0,42.4,100.0,42.379999999999995,0.03999999999999915,0.09438414346389606
2026-01-29T11:40:00-05:00,IONQ,5m_close,0.6072,RECONSIDER,BOTH,0,1,3,-1,1,-1,-1,1,0,-1,-1,-0.49236958446650214,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:45:59.997890-05:00,42.36,100.0,42.4,100.0,42.379999999999995,0.03999999999999915,0.09438414346389606
2026-01-29T11:30:00-05:00,RGTI,15m_close,0.759,RECONSIDER,BOTH,1,1,2,-1,1,-1,0,0,0,-1,1,-0.1771579229704997,nan,nan,nan,1.0,0.5,Reconsider: 15m candle directional (dir_15m=-1),2026-01-29T11:45:59.902689-05:00,19.98,300.0,20.0,600.0,19.990000000000002,0.019999999999999574,0.10005002501250412
2026-01-29T11:40:00-05:00,RGTI,5m_close,0.759,RECONSIDER,BOTH,1,1,2,-1,1,-1,0,-1,0,-1,1,-0.401429180312877,nan,nan,nan,1.0,0.5,Reconsider: 15m candle directional (dir_15m=-1),2026-01-29T11:45:59.902689-05:00,19.98,300.0,20.0,600.0,19.990000000000002,0.019999999999999574,0.10005002501250412
2026-01-29T11:30:00-05:00,IAG,15m_close,1.2,CONFIRMED,BOTH,1,1,2,-1,-1,1,-1,0,0,0,-1,-0.3198367672904994,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.140814-05:00,20.56,1800.0,20.57,1500.0,20.564999999999998,0.010000000000001563,0.04862630683200372
2026-01-29T11:40:00-05:00,IAG,5m_close,0.96,CONFIRMED,BOTH,0,1,3,-1,-1,1,-1,1,0,0,-1,-0.22531501938551887,nan,nan,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:46:00.140814-05:00,20.56,1800.0,20.57,1500.0,20.564999999999998,0.010000000000001563,0.04862630683200372
2026-01-29T11:30:00-05:00,NGD,15m_close,1.2,CONFIRMED,BOTH,1,1,1,-1,0,1,-1,0,0,-1,-1,-0.5612687612035249,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.023582-05:00,11.86,4300.0,11.87,2700.0,11.864999999999998,0.009999999999999787,0.08428150021070197
2026-01-29T11:40:00-05:00,NGD,5m_close,1.2,CONFIRMED,BOTH,1,1,2,-1,0,1,-1,1,0,-1,-1,-0.3640510405848262,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.023582-05:00,11.86,4300.0,11.87,2700.0,11.864999999999998,0.009999999999999787,0.08428150021070197
2026-01-29T11:35:00-05:00,KXIN,15m_close,1.0,ACTIVE,BOTH,1,1,0,1,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:39.324109-05:00,12.59,100.0,16.81,100.0,14.7,4.219999999999999,28.707482993197274
2026-01-29T11:40:00-05:00,KXIN,5m_close,1.0,ACTIVE,BOTH,1,1,0,1,1,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:39.324109-05:00,12.59,100.0,16.81,100.0,14.7,4.219999999999999,28.707482993197274
2026-01-29T11:30:00-05:00,OPEN,15m_close,1.2,CONFIRMED,BOTH,1,1,2,1,1,-1,1,0,0,-1,1,-0.03988173331292758,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.376271-05:00,5.61,5700.0,5.62,3800.0,5.615,0.009999999999999787,0.17809439002671035
2026-01-29T11:40:00-05:00,OPEN,5m_close,1.2,CONFIRMED,BOTH,1,1,2,1,1,-1,1,1,0,-1,1,-0.04328436090988667,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.376271-05:00,5.61,5700.0,5.62,3800.0,5.615,0.009999999999999787,0.17809439002671035
2026-01-29T11:30:00-05:00,SOUN,15m_close,0.66,SUSPENDED,BOTH,1,1,2,-1,1,1,-1,0,0,0,-1,-0.12763788591546915,nan,nan,nan,1.0,0.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.121453-05:00,9.11,1400.0,9.12,2400.0,9.114999999999998,0.009999999999999787,0.1097092704333493
2026-01-29T11:40:00-05:00,SOUN,5m_close,0.528,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,0,0,-1,-0.021044724034428936,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:45:59.121453-05:00,9.11,1400.0,9.12,2400.0,9.114999999999998,0.009999999999999787,0.1097092704333493
2026-01-29T11:30:00-05:00,QBTS,15m_close,0.55,SUSPENDED,BOTH,1,1,2,-1,1,1,-1,0,0,0,0,-0.4633374721367034,nan,nan,nan,1.0,0.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.903143-05:00,22.86,600.0,22.88,100.0,22.869999999999997,0.019999999999999574,0.08745080891998065
2026-01-29T11:40:00-05:00,QBTS,5m_close,0.44,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,0,0,0,0.06774247305879974,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:45:59.903143-05:00,22.86,600.0,22.88,100.0,22.869999999999997,0.019999999999999574,0.08745080891998065
2026-01-29T11:30:00-05:00,LUNR,15m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,-1,-1,0,0,-1,-1,-0.5158757112567263,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.902861-05:00,20.9,300.0,20.92,200.0,20.91,0.020000000000003126,0.0956480153036974
2026-01-29T11:40:00-05:00,LUNR,5m_close,1.2,CONFIRMED,BOTH,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-0.306210317338631,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:59.902861-05:00,20.9,300.0,20.92,200.0,20.91,0.020000000000003126,0.0956480153036974
2026-01-29T11:33:00-05:00,OUST,15m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,0,0,-1,0.02115495260081874,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:50.491964-05:00,19.82,100.0,26.13,100.0,22.975,6.309999999999999,27.464635473340582
2026-01-29T11:39:00-05:00,OUST,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,0,0,-1,-0.21978199440159069,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:45:50.491964-05:00,19.82,100.0,26.13,100.0,22.975,6.309999999999999,27.464635473340582
2026-01-29T11:30:00-05:00,QQQ,15m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,1,0,0,1,0,0.03915032665889048,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.143048-05:00,622.34,80.0,622.53,40.0,622.435,0.18999999999994088,0.030525275731593002
2026-01-29T11:40:00-05:00,QQQ,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,1,0,0,1,0,0.05019402568745547,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:46:00.143048-05:00,622.34,80.0,622.53,40.0,622.435,0.18999999999994088,0.030525275731593002
2026-01-29T11:39:00-05:00,CHAT,15m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:47:56.361732-05:00,62.42,200.0,62.58,700.0,62.5,0.1599999999999966,0.25599999999999457
2026-01-29T11:43:00-05:00,CHAT,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,1,0,0.1813688173443157,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:47:56.361732-05:00,62.42,200.0,62.58,700.0,62.5,0.1599999999999966,0.25599999999999457
2026-01-29T11:30:00-05:00,UNG,15m_close,0.759,RECONSIDER,BOTH,1,1,2,1,-1,1,1,0,0,1,-1,0.3544715128857,nan,nan,nan,1.0,0.5,Reconsider: 15m candle directional (dir_15m=1),2026-01-29T11:48:00.145130-05:00,14.67,3000.0,14.68,16200.0,14.675,0.009999999999999787,0.0681431005110718
2026-01-29T11:41:00-05:00,UNG,5m_close,0.759,RECONSIDER,BOTH,1,1,2,1,-1,1,1,1,0,1,-1,0.46813162335716885,nan,nan,nan,1.0,0.5,Reconsider: 15m candle directional (dir_15m=1),2026-01-29T11:48:00.145130-05:00,14.67,3000.0,14.68,16200.0,14.675,0.009999999999999787,0.0681431005110718
2026-01-29T11:45:00-05:00,XLV,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,1,0,-1,0.021720501729467784,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:59.557673-05:00,154.13,600.0,154.15,1100.0,154.14,0.020000000000010232,0.012975217334896998
2026-01-29T11:45:00-05:00,LUNR,5m_close,1.2,CONFIRMED,BOTH,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-0.12974939466016552,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:00.128353-05:00,21.0,200.0,21.02,200.0,21.009999999999998,0.019999999999999574,0.0951927653498314
2026-01-29T11:45:00-05:00,XLE,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,0,-1,0,0,-1,-1,-0.11664173259624937,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:59.271909-05:00,50.79,3000.0,50.8,2600.0,50.795,0.00999999999999801,0.019686977064667804
2026-01-29T11:45:00-05:00,IAG,5m_close,0.768,CONFIRMED,BOTH,0,1,3,-1,-1,1,-1,1,1,0,-1,0.20557696174929024,nan,nan,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:50:59.829172-05:00,20.6,2200.0,20.62,1700.0,20.61,0.019999999999999574,0.09704027171275874
2026-01-29T11:45:00-05:00,DIA,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,1,1,-1,0.10581184067452742,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:00.150448-05:00,489.06,40.0,489.16,200.0,489.11,0.10000000000002274,0.020445298603590754
2026-01-29T11:45:00-05:00,QQQ,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,1,0,1,1,0,0.09319103066719522,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:00.150865-05:00,622.78,200.0,622.82,360.0,622.8,0.04000000000007731,0.006422607578689355
2026-01-29T11:45:00-05:00,QBTS,5m_close,0.352,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,1,0,0,0.10259585460863109,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:51:00.091227-05:00,22.95,200.0,22.96,800.0,22.955,0.010000000000001563,0.043563493792208946
2026-01-29T11:45:00-05:00,GORO,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,-1,0,0,0,0,-0.4130736491487843,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:51.876394-05:00,1.47,200.0,1.48,300.0,1.475,0.010000000000000009,0.6779661016949159
2026-01-29T11:45:00-05:00,RGTI,5m_close,0.6072,RECONSIDER,BOTH,0,1,3,-1,1,-1,0,-1,1,-1,1,0.010992065730033253,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:51:00.150162-05:00,20.07,200.0,20.08,200.0,20.075,0.00999999999999801,0.049813200498122094
2026-01-29T11:45:00-05:00,NVD,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,-1,0,-1,-0.26260395910434664,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:59.576576-05:00,6.95,21000.0,6.96,2300.0,6.955,0.009999999999999787,0.14378145219266408
2026-01-29T11:45:00-05:00,SOUN,5m_close,0.4224,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,1,0,-1,0.3204989009920538,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:50:59.847249-05:00,9.16,1500.0,9.17,2600.0,9.165,0.009999999999999787,0.10911074740861744
2026-01-29T11:45:00-05:00,KXIN,5m_close,1.0,ACTIVE,BOTH,1,1,1,1,1,-1,0,0,0,1,0,0.42831244056728707,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:19.809768-05:00,12.89,1600.0,16.69,100.0,14.790000000000001,3.8000000000000007,25.69303583502367
2026-01-29T11:45:00-05:00,UBER,5m_close,1.2,CONFIRMED,BOTH,1,1,1,1,1,1,1,1,-1,1,1,-0.0937090769565074,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:56.141349-05:00,81.52,100.0,81.57,100.0,81.54499999999999,0.04999999999999716,0.06131583788092117
2026-01-29T11:45:00-05:00,NGD,5m_close,1.2,CONFIRMED,BOTH,1,1,2,-1,0,1,-1,1,1,-1,-1,-0.25468405631288665,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:59.974352-05:00,11.88,3700.0,11.9,11400.0,11.89,0.019999999999999574,0.16820857863750693
2026-01-29T11:45:00-05:00,TQQQ,5m_close,1.0,ACTIVE,BOTH,1,1,1,0,0,-1,1,1,0,1,0,0.28111100855037185,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:00.153368-05:00,54.27,700.0,54.28,1100.0,54.275000000000006,0.00999999999999801,0.01842468908336805
2026-01-29T11:35:00-05:00,QTUM,15m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:50:58.797212-05:00,117.53,300.0,118.5,300.0,118.015,0.9699999999999989,0.8219294157522339
2026-01-29T11:35:00-05:00,QTUM,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-01-29T11:50:58.797212-05:00,117.53,300.0,118.5,300.0,118.015,0.9699999999999989,0.8219294157522339
2026-01-29T11:45:00-05:00,IONQ,5m_close,0.48576,RECONSIDER,BOTH,0,1,3,-1,1,-1,-1,1,1,-1,-1,-0.4171374342993972,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:51:00.079528-05:00,42.42,100.0,42.45,100.0,42.435,0.030000000000001137,0.07069635913750709
2026-01-29T11:45:00-05:00,OUST,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,0,0,-1,0.26896321271060203,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:49:19.592687-05:00,19.82,100.0,26.13,100.0,22.975,6.309999999999999,27.464635473340582
2026-01-29T11:45:00-05:00,OPEN,5m_close,1.2,CONFIRMED,BOTH,1,1,2,1,1,-1,1,1,0,-1,1,-0.21634247836699563,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:53:00.030402-05:00,5.61,8400.0,5.62,3600.0,5.615,0.009999999999999787,0.17809439002671035
2026-01-29T11:47:00-05:00,UNG,5m_close,0.6072,RECONSIDER,BOTH,0,1,3,1,-1,1,1,1,-1,1,-1,0.37931710706509836,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:54:00.064405-05:00,14.55,14300.0,14.56,2300.0,14.555,0.009999999999999787,0.06870491240123523
2026-01-29T11:43:00-05:00,NKTR,15m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:30.813609-05:00,34.82,100.0,0.0,0.0,17.41,-34.82,-200.0
2026-01-29T11:43:00-05:00,NKTR,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:30.813609-05:00,34.82,100.0,0.0,0.0,17.41,-34.82,-200.0
2026-01-29T11:47:00-05:00,CHAT,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,1,0,0.2693973344885327,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:54:57.910381-05:00,62.32,400.0,62.54,700.0,62.43,0.21999999999999886,0.35239468204388735
2026-01-29T11:50:00-05:00,TQQQ,5m_close,1.0,ACTIVE,BOTH,1,1,1,0,0,-1,1,1,0,1,0,0.10818988573985554,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.121596-05:00,54.16,600.0,54.17,1800.0,54.165,0.010000000000005116,0.018462106526364104
2026-01-29T11:50:00-05:00,XLV,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,1,0,-1,-0.04872054120654618,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.046520-05:00,154.13,100.0,154.14,600.0,154.135,0.009999999999990905,0.0064878191195970455
2026-01-29T11:50:00-05:00,SOUN,5m_close,0.33792,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,1,0,-1,0.4246208154767132,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:55:59.964397-05:00,9.16,2100.0,9.17,3400.0,9.165,0.009999999999999787,0.10911074740861744
2026-01-29T11:50:00-05:00,NGD,5m_close,1.2,CONFIRMED,BOTH,1,1,2,-1,0,1,-1,1,1,-1,-1,-0.685366601369272,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.105941-05:00,11.79,2000.0,11.8,11600.0,11.795,0.010000000000001563,0.08478168715558765
2026-01-29T11:50:00-05:00,QBTS,5m_close,0.2816,SUSPENDED,BOTH,0,1,3,-1,1,1,-1,1,1,0,0,0.5047219295234475,nan,nan,nan,1.0,0.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:56:00.100053-05:00,23.04,400.0,23.07,700.0,23.055,0.030000000000001137,0.13012361743656967
2026-01-29T11:50:00-05:00,UBER,5m_close,1.2,CONFIRMED,BOTH,1,1,1,1,1,1,1,1,-1,1,1,-0.025881176908759847,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:55:59.921455-05:00,81.17,100.0,81.2,300.0,81.185,0.030000000000001137,0.03695263903430576
2026-01-29T11:50:00-05:00,RGTI,5m_close,0.48576,RECONSIDER,BOTH,0,1,3,-1,1,-1,0,-1,1,-1,1,0.15004164075875373,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:56:00.094899-05:00,20.05,200.0,20.07,300.0,20.060000000000002,0.019999999999999574,0.09970089730807363
2026-01-29T11:50:00-05:00,KXIN,5m_close,1.0,ACTIVE,BOTH,1,1,2,1,1,-1,1,0,0,1,0,0.7487912379154481,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:51:32.403558-05:00,12.89,1600.0,16.69,100.0,14.790000000000001,3.8000000000000007,25.69303583502367
2026-01-29T11:50:00-05:00,QQQ,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,1,0,1,1,0,0.038148426180244735,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.126339-05:00,622.36,280.0,622.4,280.0,622.38,0.03999999999996362,0.006426941739767284
2026-01-29T11:53:00-05:00,NKTR,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,0.7783738298096128,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:54:07.664685-05:00,34.82,100.0,0.0,0.0,17.41,-34.82,-200.0
2026-01-29T11:54:00-05:00,CHAT,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,1,0,0.13281187078782067,nan,nan,nan,1.0,0.75,15m bias=BOTH from VWAP (nan%),2026-01-29T11:55:59.908355-05:00,62.21,200.0,62.54,700.0,62.375,0.3299999999999983,0.5290581162324621
2026-01-29T11:50:00-05:00,IAG,5m_close,0.6144,CONFIRMED,BOTH,0,1,3,-1,-1,1,-1,1,1,0,-1,-0.517747864902389,nan,nan,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-29T11:56:00.104135-05:00,20.43,1000.0,20.44,1300.0,20.435000000000002,0.010000000000001563,0.04893564962075636
2026-01-29T11:53:00-05:00,UNG,5m_close,0.48576,RECONSIDER,BOTH,0,1,3,1,-1,1,1,1,-1,1,-1,-0.5095847397852417,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:56:00.080812-05:00,14.55,4000.0,14.56,7900.0,14.555,0.009999999999999787,0.06870491240123523
2026-01-29T11:50:00-05:00,DIA,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,1,1,-1,0.057441979458152034,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.123663-05:00,488.86,40.0,504.55,40.0,496.70500000000004,15.689999999999998,3.158816601403246
2026-01-29T11:52:00-05:00,OPEN,5m_close,1.2,CONFIRMED,BOTH,1,1,2,1,1,-1,1,1,0,-1,1,-0.03741937877671558,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:55:49.957319-05:00,5.61,8500.0,5.62,7200.0,5.615,0.009999999999999787,0.17809439002671035
2026-01-29T11:50:00-05:00,XLE,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,0,-1,0,0,-1,-1,-0.22015677761764593,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:56:00.038440-05:00,50.81,200.0,50.82,5100.0,50.815,0.00999999999999801,0.019679228574235975
2026-01-29T11:50:00-05:00,IONQ,5m_close,0.388608,RECONSIDER,BOTH,0,1,3,-1,1,-1,-1,1,1,-1,-1,-0.3618429284468046,nan,nan,nan,1.0,0.5,Chop detected: flip_count=3; trend disabled,2026-01-29T11:55:59.993221-05:00,40.04,100.0,42.47,100.0,41.254999999999995,2.4299999999999997,5.890195127863289
2026-01-29T11:50:00-05:00,LUNR,5m_close,1.2,CONFIRMED,BOTH,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-0.3700058228442523,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:55:59.906581-05:00,20.86,200.0,20.89,100.0,20.875,0.030000000000001137,0.14371257485030484
2026-01-29T11:50:00-05:00,NVD,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,-1,0,0,0,-1,0,-1,-0.37698194978554866,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:57:00.029445-05:00,6.95,8200.0,6.96,6300.0,6.955,0.009999999999999787,0.14378145219266408
2026-01-29T11:51:00-05:00,OUST,5m_close,1.2,CONFIRMED,BOTH,1,1,0,-1,0,1,0,0,0,0,-1,0.15593372500788227,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T11:57:58.588531-05:00,23.23,100.0,23.3,100.0,23.265,0.07000000000000028,0.30088115194498294
2026-01-29T11:50:00-05:00,QTUM,5m_close,1.0,ACTIVE,BOTH,1,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.75,5m#1 ok (no extreme VWAP dislocation),2026-01-29T11:57:57.165256-05:00,117.5,300.0,117.92,100.0,117.71000000000001,0.4200000000000017,0.35680910712768815
2026-01-29T11:20:00-05:00,LUNR,1h_close,1.2,CONFIRMED,BOTH,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-0.3700058228442523,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T12:01:00.102997-05:00,20.82,200.0,20.84,200.0,20.83,0.019999999999999574,0.09601536245799124
2026-01-29T11:30:00-05:00,LUNR,30m_close,1.44,CONFIRMED,BOTH,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-0.3700058228442523,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-29T12:01:00.102997-05:00,20.82,200.0,20.84,200.0,20.83,0.019999999999999574,0.09601536245799124
