time,symbol,event,state,bias,allow_trend,allow_mean_reversion,flip_count,dir_5m_1,dir_5m_2,dir_5m_3,dir_5m_4,dir_5m_5,dir_5m_6,dir_15m,dir_30m,vwap_dist_5m,vwap_dist_15m,vwap_dist_30m,vwap_dist_1h,sizing_mult,risk_mult,reason,quote_time,bid_price,bid_size,ask_price,ask_size,mid,spread,spread_pct_mid
2026-01-26T14:10:00-05:00,XLV,5m_close,0.84,RECONSIDER,BOTH,1,1,0,0,1,0,0,0,-1,0,-1,-0.08621193962144959,-0.08134942450951885,-0.08603380856094132,nan,1.0,0.5,15m near VWAP (-0.08%): bias=BOTH; favor reversion,2026-01-26T14:16:00.129362-05:00,157.95,700.0,157.96,100.0,157.95499999999998,0.010000000000019327,0.006330917033344514
2026-01-26T14:00:00-05:00,RGTI,15m_close,0.9504,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-0.84867613108683,-0.6282728242944179,-0.38488127444092085,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.63%),2026-01-26T14:15:59.221771-05:00,22.01,600.0,22.02,3000.0,22.015,0.00999999999999801,0.04542357483533051
2026-01-26T14:10:00-05:00,RGTI,5m_close,0.9504,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-0.6424591609723982,-0.6282728242944179,-0.38488127444092085,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.63%),2026-01-26T14:15:59.221771-05:00,22.01,600.0,22.02,3000.0,22.015,0.00999999999999801,0.04542357483533051
2026-01-26T14:05:00-05:00,HEPS,15m_close,1.2,RECONSIDER,LONG_ONLY,1,1,0,0,-1,0,0,0,1,1,0,-0.3369088160842046,0.30524132825610617,-0.07911860104913075,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.31%),2026-01-26T14:15:11.904760-05:00,2.82,300.0,2.84,200.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:10:00-05:00,HEPS,5m_close,1.2,RECONSIDER,LONG_ONLY,1,1,0,0,-1,0,0,0,1,1,0,0.34815102889704325,0.30524132825610617,-0.07911860104913075,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.31%),2026-01-26T14:15:11.904760-05:00,2.82,300.0,2.84,200.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:00:00-05:00,QBTS,15m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.300814291309236,-0.9367915858617204,-0.2656729395850804,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.94%),2026-01-26T14:16:00.126046-05:00,23.95,800.0,23.97,700.0,23.96,0.019999999999999574,0.08347245409014846
2026-01-26T14:10:00-05:00,QBTS,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-0.9349552858736176,-0.9367915858617204,-0.2656729395850804,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.94%),2026-01-26T14:16:00.126046-05:00,23.95,800.0,23.97,700.0,23.96,0.019999999999999574,0.08347245409014846
2026-01-26T14:00:00-05:00,DIA,15m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,0,-1,0.08987219748922318,0.03179850768343882,-0.010042790035086333,nan,1.0,0.5,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T14:16:00.101166-05:00,493.88,320.0,493.93,320.0,493.905,0.05000000000001137,0.010123404298399767
2026-01-26T14:10:00-05:00,DIA,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,0,-1,0.03487492201810445,0.03179850768343882,-0.010042790035086333,nan,1.0,0.5,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T14:16:00.101166-05:00,493.88,320.0,493.93,320.0,493.905,0.05000000000001137,0.010123404298399767
2026-01-26T14:00:00-05:00,UBER,15m_close,1.2,RECONSIDER,BOTH,1,1,0,0,-1,0,-1,0,0,1,0,-0.13866849724812746,0.06026654117121298,-0.09486096909449583,nan,1.0,0.5,15m near VWAP (0.06%): bias=BOTH; favor reversion,2026-01-26T14:15:57.119458-05:00,82.67,100.0,82.69,400.0,82.68,0.01999999999999602,0.024189646831151452
2026-01-26T14:10:00-05:00,UBER,5m_close,1.2,RECONSIDER,BOTH,1,1,0,0,-1,0,-1,0,0,1,0,0.07884805975411775,0.06026654117121298,-0.09486096909449583,nan,1.0,0.5,15m near VWAP (0.06%): bias=BOTH; favor reversion,2026-01-26T14:15:57.119458-05:00,82.67,100.0,82.69,400.0,82.68,0.01999999999999602,0.024189646831151452
2026-01-26T14:01:00-05:00,NVD,15m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,-1,0,1,0,1,-1,-0.22204663889616397,-0.19996212181996406,-0.42116214810620717,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:15:59.378471-05:00,7.07,4700.0,7.08,27400.0,7.075,0.009999999999999787,0.14134275618374256
2026-01-26T14:14:00-05:00,NVD,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,-1,0,1,0,1,-1,-0.21366884220648097,-0.19996212181996406,-0.42116214810620717,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:15:59.378471-05:00,7.07,4700.0,7.08,27400.0,7.075,0.009999999999999787,0.14134275618374256
2026-01-26T14:03:00-05:00,OPEN,15m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,-1,-1,-0.5372939955924073,-0.4090172411341698,-0.5447236912127029,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.41%),2026-01-26T14:17:00.095036-05:00,5.92,9800.0,5.93,17500.0,5.925,0.009999999999999787,0.1687763713080133
2026-01-26T14:10:00-05:00,OPEN,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,-1,-1,-0.4344378021104744,-0.4090172411341698,-0.5447236912127029,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.41%),2026-01-26T14:17:00.095036-05:00,5.92,9800.0,5.93,17500.0,5.925,0.009999999999999787,0.1687763713080133
2026-01-26T14:00:00-05:00,KITT,15m_close,1.44,CONFIRMED,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,1,0,1.7928817124677938,1.3459849503244314,2.021783599113235,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.35%),2026-01-26T14:17:13.462093-05:00,1.3,400.0,1.31,200.0,1.3050000000000002,0.010000000000000009,0.7662835249042151
2026-01-26T14:10:00-05:00,KITT,5m_close,1.44,CONFIRMED,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,1,0,1.2406305241887117,1.3459849503244314,2.021783599113235,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.35%),2026-01-26T14:17:13.462093-05:00,1.3,400.0,1.31,200.0,1.3050000000000002,0.010000000000000009,0.7662835249042151
2026-01-26T14:01:00-05:00,OUST,15m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,1,1,0.012751167044265923,-0.05471279460999469,-0.015434856455437527,nan,1.0,0.5,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T14:18:50.532632-05:00,23.25,100.0,24.24,200.0,23.744999999999997,0.9899999999999984,4.169298799747309
2026-01-26T14:01:00-05:00,OUST,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,1,1,-0.054780871575409236,-0.05471279460999469,-0.015434856455437527,nan,1.0,0.5,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T14:18:50.532632-05:00,23.25,100.0,24.24,200.0,23.744999999999997,0.9899999999999984,4.169298799747309
2026-01-26T13:12:00-05:00,MIND,1h_close,1.44,CONFIRMED,BOTH,1,1,0,1,0,1,0,0,0,1,1,-0.14833037878516503,nan,nan,nan,1.0,1.0,15m bias=BOTH from VWAP (nan%),2026-01-26T13:56:00.777013-05:00,9.05,200.0,0.0,0.0,4.525,-9.05,-200.0
2026-01-26T13:50:00-05:00,MIND,30m_close,1.44,CONFIRMED,BOTH,1,1,0,1,0,1,0,0,0,1,0,-0.14833037878516503,nan,-0.41929353563994853,nan,1.0,1.0,30m neutral: no confirmation,2026-01-26T13:56:00.777013-05:00,9.05,200.0,0.0,0.0,4.525,-9.05,-200.0
2026-01-26T13:50:00-05:00,MIND,15m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,1,0,1,0,0,0,0,0,-0.14833037878516503,-0.41929353563994853,-0.41929353563994853,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.42%),2026-01-26T13:56:00.777013-05:00,9.05,200.0,0.0,0.0,4.525,-9.05,-200.0
2026-01-26T13:50:00-05:00,MIND,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,1,0,1,0,0,0,0,0,-0.3952569169960609,-0.41929353563994853,-0.41929353563994853,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.42%),2026-01-26T13:56:00.777013-05:00,9.05,200.0,0.0,0.0,4.525,-9.05,-200.0
2026-01-26T14:15:00-05:00,UBER,5m_close,1.2,RECONSIDER,BOTH,1,1,0,0,-1,0,-1,0,0,1,0,0.06472118277386824,0.06026654117121298,-0.09486096909449583,nan,1.0,0.5,15m near VWAP (0.06%): bias=BOTH; favor reversion,2026-01-26T14:20:56.998642-05:00,80.0,200.0,82.66,200.0,81.33,2.6599999999999966,3.270625845321525
2026-01-26T14:15:00-05:00,TQQQ,5m_close,1.008,RECONSIDER,LONG_ONLY,1,1,1,-1,0,0,1,-1,0,1,-1,0.08994095882908214,0.1300622647503296,-0.0029440094079414784,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.13%),2026-01-26T14:21:00.071393-05:00,55.43,4700.0,55.44,3200.0,55.435,0.00999999999999801,0.01803914494452604
2026-01-26T14:15:00-05:00,XLE,5m_close,1.0,RECONSIDER,LONG_ONLY,1,1,0,0,0,0,-1,0,-1,1,0,0.19390851608570062,0.16439562338013514,0.04581341352051139,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.16%),2026-01-26T14:20:59.570790-05:00,49.2,3200.0,49.21,5200.0,49.205,0.00999999999999801,0.02032313789248656
2026-01-26T14:15:00-05:00,QQQ,5m_close,1.44,RECONSIDER,BOTH,0,1,0,0,0,0,0,-1,0,0,0,0.034010917824178706,0.04350493230691904,-0.005205270664587031,nan,1.0,0.5,15m near VWAP (0.04%): bias=BOTH; favor reversion,2026-01-26T14:21:00.159770-05:00,626.82,160.0,626.84,160.0,626.83,0.01999999999998181,0.003190657754093105
2026-01-26T14:15:00-05:00,XLV,5m_close,0.84,RECONSIDER,BOTH,1,1,0,0,1,0,0,0,-1,0,-1,-0.08630396061056023,-0.08134942450951885,-0.08603380856094132,nan,1.0,0.5,15m near VWAP (-0.08%): bias=BOTH; favor reversion,2026-01-26T14:20:59.822759-05:00,157.93,800.0,157.95,900.0,157.94,0.01999999999998181,0.012663036596164247
2026-01-26T14:15:00-05:00,LUNR,5m_close,1.008,RECONSIDER,SHORT_ONLY,1,1,0,-1,0,-1,-1,0,-1,-1,-1,-0.23677312626862482,-0.1975957345719787,0.07320829843994023,nan,1.0,0.5,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:20:58.043953-05:00,18.5,400.0,18.52,500.0,18.509999999999998,0.019999999999999574,0.10804970286331483
2026-01-26T14:15:00-05:00,QBTS,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.1257885752522603,-0.9367915858617204,-0.2656729395850804,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.94%),2026-01-26T14:20:59.640959-05:00,23.91,200.0,23.92,700.0,23.915,0.010000000000001563,0.041814760610502044
2026-01-26T14:17:00-05:00,KITT,5m_close,1.44,CONFIRMED,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,1,0,2.391106586157487,1.3459849503244314,2.021783599113235,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.35%),2026-01-26T14:20:56.854432-05:00,1.28,200.0,1.29,300.0,1.2850000000000001,0.010000000000000009,0.7782101167315181
2026-01-26T14:15:00-05:00,UNG,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,1,-1,0,-1,1,-1,-0.6087403312629035,-0.48329624927042486,-0.7437956789722063,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.48%),2026-01-26T14:20:59.619571-05:00,14.93,3000.0,14.94,7200.0,14.934999999999999,0.009999999999999787,0.06695681285570665
2026-01-26T14:15:00-05:00,IAG,5m_close,0.033439,CONFIRMED,SHORT_ONLY,0,1,3,1,-1,-1,1,-1,-1,-1,-1,-1.2054056636371215,-0.6061552024254977,-0.5292784269183906,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-26T14:21:00.161711-05:00,21.2,500.0,21.21,400.0,21.205,0.010000000000001563,0.0471586889884535
2026-01-26T14:15:00-05:00,IONQ,5m_close,0.033439,CONFIRMED,SHORT_ONLY,0,1,3,-1,1,-1,-1,1,1,-1,-1,-1.5579036804514863,-1.352504508997043,-1.067858873096935,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-26T14:21:00.154229-05:00,44.28,100.0,44.3,100.0,44.29,0.01999999999999602,0.04515692029802669
2026-01-26T14:15:00-05:00,RGTI,5m_close,0.9504,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-0.7790796859739234,-0.6282728242944179,-0.38488127444092085,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.63%),2026-01-26T14:20:59.999911-05:00,21.97,1400.0,21.98,1200.0,21.975,0.010000000000001563,0.045506257110359785
2026-01-26T14:15:00-05:00,NGD,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,-1,1,-1,-1,-1,-1,-2.2534389720710304,-1.6455226985599452,-0.991438050056539,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-1.65%),2026-01-26T14:21:00.095498-05:00,12.63,4500.0,12.64,2700.0,12.635000000000002,0.009999999999999787,0.07914523149980043
2026-01-26T14:15:00-05:00,SOUN,5m_close,1.008,RECONSIDER,SHORT_ONLY,1,1,1,-1,0,0,-1,-1,1,-1,1,-0.22101192820235802,-0.16540071873313944,-0.024237391369120422,nan,1.0,0.5,15m bias=SHORT_ONLY from VWAP (-0.17%),2026-01-26T14:21:58.012813-05:00,9.97,2800.0,9.98,7800.0,9.975000000000001,0.009999999999999787,0.1002506265664139
2026-01-26T14:16:00-05:00,OPEN,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,-1,-1,-0.5753779356843884,-0.4090172411341698,-0.5447236912127029,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.41%),2026-01-26T14:21:51.863782-05:00,5.91,13200.0,5.92,12000.0,5.915,0.009999999999999787,0.16906170752324237
2026-01-26T14:15:00-05:00,NVD,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,-1,0,1,0,1,-1,-0.0680350855135706,-0.19996212181996406,-0.42116214810620717,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:21:55.574218-05:00,7.09,9800.0,7.1,15500.0,7.095,0.009999999999999787,0.14094432699083562
2026-01-26T13:04:00-05:00,QTUM,1h_close,1.2,CONFIRMED,BOTH,1,1,0,0,0,0,0,1,0,1,1,0.07135037044710237,0.07003615006234318,nan,nan,1.0,1.0,15m near VWAP (0.07%): bias=BOTH; favor reversion,2026-01-26T14:22:57.782223-05:00,118.16,100.0,118.24,400.0,118.19999999999999,0.0799999999999983,0.06768189509306118
2026-01-26T13:55:00-05:00,QTUM,30m_close,1.2,RECONSIDER,BOTH,0,1,0,0,0,0,0,1,0,1,0,0.07135037044710237,0.07003615006234318,-0.06863728581436415,nan,1.0,0.5,30m neutral + near VWAP (-0.07%): trend blocked,2026-01-26T14:22:57.782223-05:00,118.16,100.0,118.24,400.0,118.19999999999999,0.0799999999999983,0.06768189509306118
2026-01-26T13:55:00-05:00,QTUM,15m_close,1.2,RECONSIDER,BOTH,0,1,0,0,0,0,0,1,0,0,0,0.07135037044710237,-0.05866136832400361,-0.06863728581436415,nan,1.0,0.5,15m near VWAP (-0.06%): bias=BOTH; favor reversion,2026-01-26T14:22:57.782223-05:00,118.16,100.0,118.24,400.0,118.19999999999999,0.0799999999999983,0.06768189509306118
2026-01-26T13:55:00-05:00,QTUM,5m_close,1.2,RECONSIDER,BOTH,0,1,0,0,0,0,0,1,0,0,0,-0.057584217721567826,-0.05866136832400361,-0.06863728581436415,nan,1.0,0.5,15m near VWAP (-0.06%): bias=BOTH; favor reversion,2026-01-26T14:22:57.782223-05:00,118.16,100.0,118.24,400.0,118.19999999999999,0.0799999999999983,0.06768189509306118
2026-01-26T14:15:00-05:00,DIA,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,0,-1,0.08411370741134978,0.03179850768343882,-0.010042790035086333,nan,1.0,0.5,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T14:23:00.101872-05:00,493.97,280.0,494.02,280.0,493.995,0.049999999999954525,0.010121559934807949
2026-01-26T14:15:00-05:00,HEPS,5m_close,1.2,RECONSIDER,LONG_ONLY,1,1,0,0,-1,0,0,0,1,1,0,0.6489091511413402,0.30524132825610617,-0.07911860104913075,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.31%),2026-01-26T14:22:01.348371-05:00,2.82,100.0,2.84,300.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:18:00-05:00,OUST,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,1,1,-0.7141882384244206,-0.05471279460999469,-0.015434856455437527,nan,1.0,0.5,15m near VWAP (-0.05%): bias=BOTH; favor reversion,2026-01-26T14:22:52.847083-05:00,24.15,100.0,27.63,100.0,25.89,3.4800000000000004,13.441483198146004
2026-01-26T14:15:00-05:00,GORO,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,1,-1,-1,-1,1,-0.19817735378591864,-0.26876415625876954,1.5125985757787437,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.27%),2026-01-26T14:24:00.018808-05:00,1.81,100.0,1.82,1900.0,1.815,0.010000000000000009,0.5509641873278243
2026-01-26T14:20:00-05:00,TQQQ,5m_close,1.008,RECONSIDER,LONG_ONLY,1,1,1,-1,0,0,1,-1,0,1,-1,-0.10623134370124886,0.1300622647503296,-0.0029440094079414784,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.13%),2026-01-26T14:26:00.084342-05:00,55.37,6200.0,55.38,600.0,55.375,0.010000000000005116,0.018058690744930234
2026-01-26T14:20:00-05:00,UBER,5m_close,1.2,RECONSIDER,BOTH,1,1,0,0,-1,0,-1,0,0,1,0,-0.13860753901460665,0.06026654117121298,-0.09486096909449583,nan,1.0,0.5,15m near VWAP (0.06%): bias=BOTH; favor reversion,2026-01-26T14:25:58.494211-05:00,82.5,100.0,82.52,200.0,82.50999999999999,0.01999999999999602,0.024239486122889377
2026-01-26T14:20:00-05:00,RGTI,5m_close,0.9504,CONFIRMED,SHORT_ONLY,1,1,2,-1,1,-1,-1,-1,0,-1,-1,-0.8682764399548761,-0.6282728242944179,-0.38488127444092085,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.63%),2026-01-26T14:25:59.422882-05:00,21.94,400.0,21.96,1500.0,21.950000000000003,0.019999999999999574,0.09111617312072696
2026-01-26T14:20:00-05:00,XLV,5m_close,0.84,RECONSIDER,BOTH,1,1,0,0,1,0,0,0,-1,0,-1,-0.10962609954792235,-0.08134942450951885,-0.08603380856094132,nan,1.0,0.5,15m near VWAP (-0.08%): bias=BOTH; favor reversion,2026-01-26T14:26:00.129658-05:00,157.94,100.0,157.95,700.0,157.945,0.009999999999990905,0.006331317863807595
2026-01-26T14:21:00-05:00,SOUN,5m_close,1.008,RECONSIDER,SHORT_ONLY,1,1,1,-1,0,0,-1,-1,1,-1,1,-0.15697905784664895,-0.16540071873313944,-0.024237391369120422,nan,1.0,0.5,15m bias=SHORT_ONLY from VWAP (-0.17%),2026-01-26T14:25:59.891628-05:00,9.97,3800.0,9.98,3700.0,9.975000000000001,0.009999999999999787,0.1002506265664139
2026-01-26T14:22:00-05:00,DIA,5m_close,0.84,RECONSIDER,BOTH,0,1,0,0,0,0,0,0,1,0,-1,0.07721012799093936,0.03179850768343882,-0.010042790035086333,nan,1.0,0.5,15m near VWAP (0.03%): bias=BOTH; favor reversion,2026-01-26T14:26:00.121498-05:00,494.07,280.0,494.12,280.0,494.095,0.05000000000001137,0.010119511429990461
2026-01-26T14:20:00-05:00,IAG,5m_close,0.026751,CONFIRMED,SHORT_ONLY,0,1,3,1,-1,-1,1,-1,-1,-1,-1,-1.4417267149559196,-0.6061552024254977,-0.5292784269183906,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-26T14:26:00.068115-05:00,21.15,600.0,21.16,600.0,21.155,0.010000000000001563,0.04727014890097642
2026-01-26T14:20:00-05:00,LUNR,5m_close,1.008,RECONSIDER,SHORT_ONLY,1,1,0,-1,0,-1,-1,0,-1,-1,-1,-0.8135067675848775,-0.1975957345719787,0.07320829843994023,nan,1.0,0.5,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:25:59.421143-05:00,18.44,200.0,18.46,300.0,18.450000000000003,0.019999999999999574,0.10840108401083778
2026-01-26T14:21:00-05:00,NVD,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,0,0,0,-1,0,1,0,1,-1,0.06832108534342793,-0.19996212181996406,-0.42116214810620717,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.20%),2026-01-26T14:26:00.108965-05:00,7.08,10000.0,7.1,35600.0,7.09,0.019999999999999574,0.2820874471085977
2026-01-26T14:20:00-05:00,QQQ,5m_close,1.44,RECONSIDER,BOTH,0,1,0,0,0,0,0,-1,0,0,0,-0.022388867183839565,0.04350493230691904,-0.005205270664587031,nan,1.0,0.5,15m near VWAP (0.04%): bias=BOTH; favor reversion,2026-01-26T14:26:00.123618-05:00,626.6,160.0,626.61,40.0,626.605,0.009999999999990905,0.0015959017243703617
2026-01-26T14:22:00-05:00,HEPS,5m_close,1.2,RECONSIDER,LONG_ONLY,1,1,0,0,-1,0,0,0,1,1,0,0.2749145975362602,0.30524132825610617,-0.07911860104913075,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.31%),2026-01-26T14:25:35.059792-05:00,2.82,100.0,2.84,300.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:21:00-05:00,OPEN,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,1,-1,-1,0,-1,-1,-0.3680591533582937,-0.4090172411341698,-0.5447236912127029,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.41%),2026-01-26T14:25:53.596580-05:00,5.94,14400.0,5.95,16900.0,5.945,0.009999999999999787,0.16820857863750693
2026-01-26T14:20:00-05:00,UNG,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,1,-1,0,-1,1,-1,-0.06818593347722325,-0.48329624927042486,-0.7437956789722063,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.48%),2026-01-26T14:25:58.541759-05:00,15.05,6200.0,15.06,3400.0,15.055,0.009999999999999787,0.06642311524410353
2026-01-26T14:23:00-05:00,GORO,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,1,-1,-1,0,1,-1,-1,-1,1,-1.0057611219030325,-0.26876415625876954,1.5125985757787437,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.27%),2026-01-26T14:25:56.257821-05:00,1.81,1600.0,1.82,1800.0,1.815,0.010000000000000009,0.5509641873278243
2026-01-26T14:20:00-05:00,XLE,5m_close,1.0,RECONSIDER,LONG_ONLY,1,1,0,0,0,0,-1,0,-1,1,0,0.12868860824401696,0.16439562338013514,0.04581341352051139,nan,1.0,0.5,15m bias=LONG_ONLY from VWAP (0.16%),2026-01-26T14:25:59.683979-05:00,49.18,8800.0,49.19,2900.0,49.185,0.00999999999999801,0.020331401850153523
2026-01-26T14:20:00-05:00,NGD,5m_close,1.728,CONFIRMED,SHORT_ONLY,1,1,2,-1,-1,-1,1,-1,-1,-1,-1,-2.604677536926848,-1.6455226985599452,-0.991438050056539,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-1.65%),2026-01-26T14:26:00.103180-05:00,12.57,14300.0,12.58,3400.0,12.575,0.009999999999999787,0.07952286282305994
2026-01-26T14:20:00-05:00,IONQ,5m_close,0.026751,CONFIRMED,SHORT_ONLY,0,1,3,-1,1,-1,-1,1,1,-1,-1,-1.6094977963651829,-1.352504508997043,-1.067858873096935,nan,1.0,1.0,Chop detected: flip_count=3; trend disabled,2026-01-26T14:26:00.095871-05:00,44.12,200.0,44.14,100.0,44.129999999999995,0.020000000000003126,0.045320643553145544
2026-01-26T14:20:00-05:00,QBTS,5m_close,1.44,CONFIRMED,SHORT_ONLY,1,1,1,-1,0,0,-1,1,0,-1,-1,-1.098408076217029,-0.9367915858617204,-0.2656729395850804,nan,1.0,1.0,15m bias=SHORT_ONLY from VWAP (-0.94%),2026-01-26T14:25:59.978974-05:00,23.91,100.0,23.92,600.0,23.915,0.010000000000001563,0.041814760610502044
2026-01-26T14:20:00-05:00,KITT,5m_close,1.44,CONFIRMED,LONG_ONLY,1,1,1,-1,0,1,1,1,-1,1,0,2.2845945545443596,1.3459849503244314,2.021783599113235,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (1.35%),2026-01-26T14:25:18.872047-05:00,1.31,300.0,1.32,200.0,1.315,0.010000000000000009,0.7604562737642593
2026-01-26T14:22:00-05:00,QTUM,5m_close,1.2,RECONSIDER,BOTH,0,1,0,0,0,0,0,1,0,0,0,-0.11877048444781592,-0.05866136832400361,-0.06863728581436415,nan,1.0,0.5,15m near VWAP (-0.06%): bias=BOTH; favor reversion,2026-01-26T14:29:59.654751-05:00,118.17,100.0,118.71,300.0,118.44,0.539999999999992,0.4559270516717258
2026-01-26T14:05:00-05:00,HEPS,30m_close,1.44,CONFIRMED,LONG_ONLY,1,1,0,0,-1,0,0,0,1,1,1,0.2749145975362602,0.30524132825610617,0.20105586572964312,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.31%),2026-01-26T14:30:51.086821-05:00,2.82,100.0,2.84,200.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:15:00-05:00,HEPS,15m_close,1.44,CONFIRMED,LONG_ONLY,1,1,0,0,-1,0,0,0,1,-1,1,0.2749145975362602,0.22303031692950678,0.20105586572964312,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.22%),2026-01-26T14:30:51.086821-05:00,2.82,100.0,2.84,200.0,2.83,0.020000000000000018,0.7067137809187285
2026-01-26T14:25:00-05:00,HEPS,5m_close,1.44,CONFIRMED,LONG_ONLY,1,1,0,0,-1,0,0,0,1,-1,1,0.2665768039463145,0.22303031692950678,0.20105586572964312,nan,1.0,1.0,15m bias=LONG_ONLY from VWAP (0.22%),2026-01-26T14:30:51.086821-05:00,2.82,100.0,2.84,200.0,2.83,0.020000000000000018,0.7067137809187285
